fight_id,current_round,kd,sig_str,sig_str_pct,total_str,td_attempt,td_pct,sub_att,rev,ctrl_sec,head,body,leg,distance,clinch,ground,total_round,method
fight450,3,"[0, 0]","[[7, 16], [13, 26]]","[43.0, 50.0]","[[7, 16], [67, 89]]","[[1, 2], [0, 1]]","[50.0, 0.0]","[0, 0]","[0, 1]","[20, 212]","[[7, 15], [11, 24]]","[[0, 1], [0, 0]]","[[0, 0], [2, 2]]","[[6, 14], [8, 21]]","[[0, 0], [0, 0]]","[[1, 2], [5, 5]]",,Decision - Unanimous
fight451,1,"[0, 0]","[[6, 19], [25, 39]]","[31.0, 64.0]","[[8, 22], [31, 47]]","[[1, 6], [0, 0]]","[16.0, 0.0]","[0, 0]","[0, 0]","[159, 4]","[[4, 14], [9, 18]]","[[2, 4], [6, 9]]","[[0, 1], [10, 12]]","[[2, 12], [16, 26]]","[[4, 7], [9, 13]]","[[0, 0], [0, 0]]",,Submission
fight451,2,"[0, 0]","[[41, 93], [45, 81]]","[44.0, 55.0]","[[41, 93], [45, 81]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 15]","[[40, 91], [17, 48]]","[[1, 2], [15, 19]]","[[0, 0], [13, 14]]","[[39, 91], [44, 80]]","[[2, 2], [1, 1]]","[[0, 0], [0, 0]]",,Submission
fight451,3,"[0, 0]","[[13, 29], [17, 30]]","[44.0, 56.0]","[[15, 32], [18, 31]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[1, 0]","[0, 0]","[82, 0]","[[11, 27], [5, 15]]","[[1, 1], [7, 9]]","[[1, 1], [5, 6]]","[[12, 28], [17, 30]]","[[1, 1], [0, 0]]","[[0, 0], [0, 0]]",,Submission
fight452,1,"[0, 0]","[[11, 23], [4, 10]]","[47.0, 40.0]","[[35, 47], [18, 26]]","[[0, 0], [3, 5]]","[0.0, 60.0]","[0, 0]","[0, 0]","[0, 187]","[[3, 13], [0, 6]]","[[7, 9], [2, 2]]","[[1, 1], [2, 2]]","[[8, 17], [3, 9]]","[[3, 6], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Split
fight452,2,"[0, 0]","[[25, 55], [16, 44]]","[45.0, 36.0]","[[32, 63], [18, 48]]","[[0, 0], [0, 4]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 68]","[[17, 43], [7, 31]]","[[2, 6], [4, 7]]","[[6, 6], [5, 6]]","[[24, 53], [15, 42]]","[[1, 2], [1, 2]]","[[0, 0], [0, 0]]",,Decision - Split
fight452,3,"[0, 0]","[[20, 31], [22, 36]]","[64.0, 61.0]","[[42, 54], [38, 55]]","[[0, 0], [3, 6]]","[0.0, 50.0]","[0, 0]","[0, 0]","[0, 202]","[[13, 23], [13, 24]]","[[4, 5], [6, 9]]","[[3, 3], [3, 3]]","[[18, 27], [18, 31]]","[[2, 4], [1, 1]]","[[0, 0], [3, 4]]",,Decision - Split
fight453,1,"[0, 0]","[[8, 29], [9, 29]]","[27.0, 31.0]","[[8, 29], [9, 29]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 1]","[[2, 21], [7, 24]]","[[4, 5], [1, 3]]","[[2, 3], [1, 2]]","[[8, 29], [9, 29]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight453,2,"[0, 0]","[[7, 26], [24, 42]]","[26.0, 57.0]","[[9, 28], [26, 44]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[22, 53]","[[1, 17], [15, 32]]","[[4, 7], [7, 8]]","[[2, 2], [2, 2]]","[[6, 22], [17, 32]]","[[1, 3], [7, 10]]","[[0, 1], [0, 0]]",,Decision - Unanimous
fight453,3,"[0, 0]","[[13, 30], [18, 41]]","[43.0, 43.0]","[[15, 32], [18, 41]]","[[1, 1], [0, 2]]","[100.0, 0.0]","[0, 0]","[0, 0]","[39, 11]","[[6, 19], [12, 34]]","[[5, 9], [5, 6]]","[[2, 2], [1, 1]]","[[9, 25], [9, 27]]","[[1, 2], [9, 14]]","[[3, 3], [0, 0]]",,Decision - Unanimous
fight455,1,"[0, 0]","[[14, 32], [18, 33]]","[43.0, 54.0]","[[17, 35], [25, 42]]","[[0, 1], [1, 2]]","[0.0, 50.0]","[1, 0]","[0, 0]","[35, 112]","[[8, 22], [8, 20]]","[[2, 5], [7, 10]]","[[4, 5], [3, 3]]","[[8, 21], [14, 23]]","[[5, 9], [3, 8]]","[[1, 2], [1, 2]]",,Submission
fight455,2,"[0, 0]","[[15, 33], [12, 20]]","[45.0, 60.0]","[[24, 42], [22, 30]]","[[0, 0], [2, 4]]","[0.0, 50.0]","[1, 0]","[0, 0]","[126, 65]","[[10, 27], [9, 15]]","[[4, 5], [3, 4]]","[[1, 1], [0, 1]]","[[2, 13], [7, 14]]","[[4, 9], [5, 6]]","[[9, 11], [0, 0]]",,Submission
fight455,3,"[0, 0]","[[17, 22], [2, 5]]","[77.0, 40.0]","[[28, 33], [7, 10]]","[[2, 3], [0, 2]]","[66.0, 0.0]","[1, 0]","[0, 0]","[208, 0]","[[14, 19], [1, 4]]","[[2, 2], [1, 1]]","[[1, 1], [0, 0]]","[[1, 3], [1, 4]]","[[5, 7], [1, 1]]","[[11, 12], [0, 0]]",,Submission
fight457,1,"[0, 0]","[[12, 25], [13, 32]]","[48.0, 40.0]","[[22, 35], [27, 46]]","[[0, 1], [2, 3]]","[0.0, 66.0]","[0, 0]","[0, 0]","[62, 95]","[[8, 20], [10, 28]]","[[4, 5], [1, 1]]","[[0, 0], [2, 3]]","[[7, 19], [8, 21]]","[[3, 3], [4, 10]]","[[2, 3], [1, 1]]",,Decision - Unanimous
fight457,2,"[0, 0]","[[11, 20], [12, 27]]","[55.0, 44.0]","[[31, 45], [15, 32]]","[[2, 3], [0, 3]]","[66.0, 0.0]","[0, 0]","[0, 0]","[174, 25]","[[11, 20], [9, 23]]","[[0, 0], [2, 3]]","[[0, 0], [1, 1]]","[[2, 7], [6, 19]]","[[1, 3], [5, 7]]","[[8, 10], [1, 1]]",,Decision - Unanimous
fight457,3,"[0, 0]","[[15, 24], [11, 29]]","[62.0, 37.0]","[[26, 35], [21, 41]]","[[0, 1], [3, 8]]","[0.0, 37.0]","[0, 0]","[0, 0]","[3, 193]","[[14, 22], [10, 27]]","[[1, 2], [1, 2]]","[[0, 0], [0, 0]]","[[8, 14], [8, 21]]","[[6, 8], [1, 4]]","[[1, 2], [2, 4]]",,Decision - Unanimous
fight458,1,"[0, 0]","[[37, 77], [25, 63]]","[48.0, 39.0]","[[38, 78], [33, 71]]","[[1, 3], [0, 0]]","[33.0, 0.0]","[0, 0]","[0, 0]","[97, 5]","[[30, 69], [19, 57]]","[[5, 6], [5, 5]]","[[2, 2], [1, 1]]","[[23, 54], [17, 50]]","[[12, 20], [8, 13]]","[[2, 3], [0, 0]]",,Decision - Unanimous
fight458,2,"[0, 0]","[[25, 39], [2, 11]]","[64.0, 18.0]","[[36, 50], [6, 15]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[262, 0]","[[21, 35], [2, 11]]","[[1, 1], [0, 0]]","[[3, 3], [0, 0]]","[[3, 6], [2, 11]]","[[0, 0], [0, 0]]","[[22, 33], [0, 0]]",,Decision - Unanimous
fight458,3,"[0, 0]","[[10, 21], [10, 26]]","[47.0, 38.0]","[[14, 25], [21, 37]]","[[2, 2], [0, 0]]","[100.0, 0.0]","[0, 1]","[0, 0]","[203, 3]","[[7, 17], [8, 24]]","[[1, 1], [2, 2]]","[[2, 3], [0, 0]]","[[7, 17], [8, 24]]","[[0, 0], [0, 0]]","[[3, 4], [2, 2]]",,Decision - Unanimous
fight459,1,"[0, 0]","[[30, 94], [21, 66]]","[31.0, 31.0]","[[30, 94], [21, 66]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[5, 45], [17, 58]]","[[10, 28], [1, 3]]","[[15, 21], [3, 5]]","[[30, 94], [21, 66]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight459,2,"[0, 0]","[[37, 99], [69, 124]]","[37.0, 55.0]","[[37, 99], [69, 124]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[3, 0]","[[18, 61], [64, 118]]","[[10, 23], [1, 2]]","[[9, 15], [4, 4]]","[[37, 98], [67, 122]]","[[0, 1], [2, 2]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight459,3,"[0, 0]","[[36, 108], [63, 110]]","[33.0, 57.0]","[[37, 110], [67, 114]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[16, 0]","[[21, 79], [54, 97]]","[[8, 18], [5, 8]]","[[7, 11], [4, 5]]","[[36, 108], [60, 107]]","[[0, 0], [3, 3]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight460,1,"[0, 0]","[[12, 31], [15, 23]]","[38.0, 65.0]","[[16, 38], [17, 25]]","[[1, 2], [0, 3]]","[50.0, 0.0]","[2, 0]","[0, 0]","[29, 117]","[[7, 24], [12, 19]]","[[5, 6], [1, 2]]","[[0, 1], [2, 2]]","[[9, 26], [11, 17]]","[[3, 5], [4, 5]]","[[0, 0], [0, 1]]",,Decision - Split
fight460,2,"[0, 0]","[[25, 54], [18, 51]]","[46.0, 35.0]","[[29, 58], [19, 52]]","[[1, 1], [0, 1]]","[100.0, 0.0]","[0, 0]","[0, 0]","[33, 45]","[[15, 40], [15, 47]]","[[8, 12], [2, 2]]","[[2, 2], [1, 2]]","[[22, 49], [18, 50]]","[[3, 5], [0, 0]]","[[0, 0], [0, 1]]",,Decision - Split
fight460,3,"[0, 0]","[[22, 47], [24, 50]]","[46.0, 48.0]","[[27, 52], [24, 50]]","[[1, 3], [2, 2]]","[33.0, 100.0]","[0, 0]","[0, 0]","[33, 51]","[[16, 37], [20, 46]]","[[3, 7], [1, 1]]","[[3, 3], [3, 3]]","[[19, 40], [22, 48]]","[[3, 7], [2, 2]]","[[0, 0], [0, 0]]",,Decision - Split
fight461,1,"[0, 0]","[[24, 44], [25, 71]]","[54.0, 35.0]","[[24, 44], [25, 71]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[6, 19], [10, 49]]","[[8, 13], [4, 10]]","[[10, 12], [11, 12]]","[[24, 44], [25, 71]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight461,2,"[0, 0]","[[41, 63], [25, 87]]","[65.0, 28.0]","[[41, 63], [25, 87]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 14]","[[15, 30], [16, 74]]","[[17, 22], [6, 8]]","[[9, 11], [3, 5]]","[[40, 61], [24, 86]]","[[1, 2], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Split
fight461,3,"[0, 1]","[[49, 89], [30, 110]]","[55.0, 27.0]","[[49, 89], [30, 110]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[17, 50], [24, 104]]","[[23, 30], [4, 4]]","[[9, 9], [2, 2]]","[[49, 89], [29, 109]]","[[0, 0], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Split
fight462,1,"[0, 0]","[[0, 0], [7, 10]]","[0.0, 70.0]","[[7, 9], [65, 75]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 1]","[0, 0]","[7, 271]","[[0, 0], [5, 8]]","[[0, 0], [1, 1]]","[[0, 0], [1, 1]]","[[0, 0], [2, 4]]","[[0, 0], [0, 0]]","[[0, 0], [5, 6]]",,Decision - Unanimous
fight462,2,"[0, 0]","[[1, 8], [9, 19]]","[12.0, 47.0]","[[5, 14], [60, 73]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[211, 0]","[[1, 8], [6, 11]]","[[0, 0], [0, 4]]","[[0, 0], [3, 4]]","[[0, 7], [4, 13]]","[[0, 0], [0, 0]]","[[1, 1], [5, 6]]",,Decision - Unanimous
fight462,3,"[0, 0]","[[1, 3], [7, 12]]","[33.0, 58.0]","[[1, 3], [44, 53]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[89, 175]","[[0, 2], [4, 6]]","[[0, 0], [0, 3]]","[[1, 1], [3, 3]]","[[1, 3], [3, 7]]","[[0, 0], [0, 0]]","[[0, 0], [4, 5]]",,Decision - Unanimous
fight464,1,"[0, 0]","[[19, 55], [39, 94]]","[34.0, 41.0]","[[21, 57], [40, 95]]","[[0, 1], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[14, 9]","[[17, 51], [28, 80]]","[[2, 4], [9, 12]]","[[0, 0], [2, 2]]","[[14, 50], [33, 84]]","[[5, 5], [6, 10]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight464,2,"[0, 0]","[[13, 27], [36, 80]]","[48.0, 45.0]","[[13, 27], [54, 105]]","[[0, 1], [0, 2]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 97]","[[12, 25], [28, 71]]","[[0, 1], [4, 5]]","[[1, 1], [4, 4]]","[[10, 20], [21, 53]]","[[3, 7], [15, 27]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight464,3,"[0, 0]","[[10, 31], [52, 117]]","[32.0, 44.0]","[[10, 31], [53, 118]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 4]","[[8, 29], [40, 101]]","[[1, 1], [8, 12]]","[[1, 1], [4, 4]]","[[9, 30], [43, 102]]","[[1, 1], [9, 15]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight465,1,"[0, 0]","[[20, 29], [11, 27]]","[68.0, 40.0]","[[41, 53], [48, 67]]","[[0, 0], [0, 2]]","[0.0, 0.0]","[1, 0]","[0, 0]","[112, 107]","[[4, 12], [10, 25]]","[[15, 16], [0, 1]]","[[1, 1], [1, 1]]","[[9, 15], [6, 19]]","[[11, 14], [5, 8]]","[[0, 0], [0, 0]]",,Decision - Split
fight465,2,"[0, 0]","[[19, 32], [16, 38]]","[59.0, 42.0]","[[34, 48], [38, 63]]","[[0, 0], [3, 3]]","[0.0, 100.0]","[0, 0]","[0, 0]","[61, 127]","[[11, 21], [11, 31]]","[[7, 9], [1, 1]]","[[1, 2], [4, 6]]","[[10, 20], [12, 31]]","[[7, 9], [1, 3]]","[[2, 3], [3, 4]]",,Decision - Split
fight465,3,"[0, 0]","[[22, 47], [25, 54]]","[46.0, 46.0]","[[32, 58], [38, 74]]","[[2, 3], [0, 7]]","[66.0, 0.0]","[1, 0]","[0, 0]","[106, 47]","[[16, 38], [18, 43]]","[[6, 9], [3, 3]]","[[0, 0], [4, 8]]","[[17, 38], [16, 42]]","[[4, 8], [7, 10]]","[[1, 1], [2, 2]]",,Decision - Split
fight466,1,"[0, 0]","[[38, 67], [37, 73]]","[56.0, 50.0]","[[43, 73], [39, 75]]","[[0, 0], [0, 4]]","[0.0, 0.0]","[0, 0]","[0, 0]","[11, 74]","[[15, 42], [24, 57]]","[[11, 12], [12, 15]]","[[12, 13], [1, 1]]","[[30, 55], [27, 58]]","[[8, 12], [10, 15]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight466,2,"[0, 0]","[[36, 59], [38, 75]]","[61.0, 50.0]","[[38, 61], [38, 75]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[9, 21]","[[8, 27], [20, 54]]","[[5, 8], [15, 18]]","[[23, 24], [3, 3]]","[[35, 57], [35, 70]]","[[1, 2], [3, 5]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight466,3,"[0, 0]","[[29, 56], [19, 41]]","[51.0, 46.0]","[[54, 83], [22, 44]]","[[0, 0], [2, 5]]","[0.0, 40.0]","[0, 0]","[0, 0]","[10, 78]","[[19, 42], [11, 32]]","[[6, 10], [6, 7]]","[[4, 4], [2, 2]]","[[16, 37], [14, 34]]","[[13, 17], [5, 7]]","[[0, 2], [0, 0]]",,Decision - Unanimous
fight469,1,"[1, 0]","[[24, 51], [13, 40]]","[47.0, 32.0]","[[24, 51], [20, 49]]","[[0, 0], [1, 3]]","[0.0, 33.0]","[1, 0]","[0, 0]","[7, 112]","[[22, 48], [11, 36]]","[[1, 2], [0, 1]]","[[1, 1], [2, 3]]","[[14, 36], [10, 35]]","[[2, 7], [2, 4]]","[[8, 8], [1, 1]]",,Decision - Split
fight469,2,"[0, 0]","[[18, 34], [11, 29]]","[52.0, 37.0]","[[20, 37], [25, 43]]","[[0, 0], [1, 5]]","[0.0, 20.0]","[0, 1]","[1, 0]","[7, 151]","[[16, 32], [9, 23]]","[[2, 2], [2, 5]]","[[0, 0], [0, 1]]","[[17, 30], [10, 28]]","[[0, 2], [0, 0]]","[[1, 2], [1, 1]]",,Decision - Split
fight469,3,"[0, 0]","[[12, 24], [7, 22]]","[50.0, 31.0]","[[24, 36], [29, 45]]","[[1, 1], [1, 4]]","[100.0, 25.0]","[1, 0]","[0, 0]","[11, 122]","[[12, 24], [5, 19]]","[[0, 0], [2, 3]]","[[0, 0], [0, 0]]","[[10, 21], [7, 22]]","[[2, 2], [0, 0]]","[[0, 1], [0, 0]]",,Decision - Split
fight470,1,"[0, 0]","[[4, 18], [13, 25]]","[22.0, 52.0]","[[5, 19], [37, 54]]","[[0, 0], [3, 5]]","[0.0, 60.0]","[0, 0]","[0, 0]","[0, 163]","[[1, 12], [9, 20]]","[[0, 0], [3, 4]]","[[3, 6], [1, 1]]","[[4, 18], [4, 10]]","[[0, 0], [1, 1]]","[[0, 0], [8, 14]]",,Decision - Unanimous
fight470,2,"[0, 0]","[[3, 6], [11, 17]]","[50.0, 64.0]","[[6, 10], [67, 79]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 267]","[[2, 4], [9, 15]]","[[0, 0], [2, 2]]","[[1, 2], [0, 0]]","[[1, 4], [0, 0]]","[[2, 2], [0, 0]]","[[0, 0], [11, 17]]",,Decision - Unanimous
fight470,3,"[0, 0]","[[3, 14], [14, 29]]","[21.0, 48.0]","[[5, 16], [69, 88]]","[[0, 0], [1, 3]]","[0.0, 33.0]","[0, 0]","[0, 0]","[0, 231]","[[3, 14], [13, 28]]","[[0, 0], [1, 1]]","[[0, 0], [0, 0]]","[[1, 10], [2, 2]]","[[2, 4], [1, 1]]","[[0, 0], [11, 26]]",,Decision - Unanimous
fight471,1,"[0, 0]","[[10, 30], [15, 37]]","[33.0, 40.0]","[[19, 40], [15, 37]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[64, 20]","[[1, 14], [7, 23]]","[[6, 9], [6, 10]]","[[3, 7], [2, 4]]","[[8, 24], [14, 34]]","[[2, 6], [1, 3]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight471,2,"[0, 0]","[[10, 19], [6, 17]]","[52.0, 35.0]","[[21, 34], [9, 21]]","[[2, 2], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[236, 0]","[[8, 14], [4, 10]]","[[1, 3], [1, 6]]","[[1, 2], [1, 1]]","[[1, 4], [6, 16]]","[[0, 1], [0, 1]]","[[9, 14], [0, 0]]",,Decision - Unanimous
fight471,3,"[0, 0]","[[4, 14], [14, 35]]","[28.0, 40.0]","[[16, 27], [23, 45]]","[[0, 4], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 182]","[[3, 13], [5, 23]]","[[0, 0], [8, 11]]","[[1, 1], [1, 1]]","[[3, 12], [9, 29]]","[[0, 0], [5, 6]]","[[1, 2], [0, 0]]",,Decision - Unanimous
fight472,1,"[0, 0]","[[18, 48], [13, 26]]","[37.0, 50.0]","[[18, 48], [13, 26]]","[[0, 0], [1, 5]]","[0.0, 20.0]","[0, 0]","[0, 0]","[0, 12]","[[10, 38], [9, 21]]","[[1, 3], [0, 0]]","[[7, 7], [4, 5]]","[[18, 48], [13, 26]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight472,2,"[0, 0]","[[7, 18], [5, 13]]","[38.0, 38.0]","[[17, 30], [9, 17]]","[[0, 0], [0, 5]]","[0.0, 0.0]","[0, 0]","[0, 0]","[140, 65]","[[4, 14], [2, 10]]","[[1, 2], [2, 2]]","[[2, 2], [1, 1]]","[[7, 18], [5, 13]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight472,3,"[0, 0]","[[16, 36], [2, 14]]","[44.0, 14.0]","[[25, 45], [5, 17]]","[[0, 0], [0, 4]]","[0.0, 0.0]","[0, 0]","[0, 0]","[69, 44]","[[15, 35], [1, 10]]","[[0, 0], [0, 3]]","[[1, 1], [1, 1]]","[[16, 35], [2, 14]]","[[0, 0], [0, 0]]","[[0, 1], [0, 0]]",,Decision - Split
fight473,1,"[0, 0]","[[11, 27], [19, 39]]","[40.0, 48.0]","[[11, 27], [27, 47]]","[[2, 2], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[67, 2]","[[6, 17], [14, 31]]","[[2, 5], [4, 7]]","[[3, 5], [1, 1]]","[[11, 26], [19, 39]]","[[0, 1], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight473,2,"[0, 1]","[[8, 27], [37, 56]]","[29.0, 66.0]","[[9, 28], [43, 63]]","[[0, 1], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[38, 33]","[[3, 19], [29, 44]]","[[1, 4], [7, 11]]","[[4, 4], [1, 1]]","[[8, 24], [27, 44]]","[[0, 3], [4, 4]]","[[0, 0], [6, 8]]",,Decision - Unanimous
fight473,3,"[0, 1]","[[9, 23], [24, 50]]","[39.0, 48.0]","[[9, 23], [24, 50]]","[[0, 2], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[19, 35]","[[5, 19], [16, 37]]","[[2, 2], [3, 8]]","[[2, 2], [5, 5]]","[[8, 20], [22, 46]]","[[1, 1], [2, 3]]","[[0, 2], [0, 1]]",,Decision - Unanimous
fight475,1,"[0, 0]","[[9, 15], [14, 40]]","[60.0, 35.0]","[[9, 17], [19, 46]]","[[2, 4], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 1]","[129, 35]","[[5, 11], [8, 29]]","[[2, 2], [2, 7]]","[[2, 2], [4, 4]]","[[9, 15], [10, 35]]","[[0, 0], [3, 3]]","[[0, 0], [1, 2]]",,Decision - Unanimous
fight475,2,"[0, 1]","[[19, 40], [43, 89]]","[47.0, 48.0]","[[20, 42], [43, 89]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 38]","[[15, 34], [22, 60]]","[[0, 2], [13, 18]]","[[4, 4], [8, 11]]","[[19, 40], [39, 84]]","[[0, 0], [0, 0]]","[[0, 0], [4, 5]]",,Decision - Unanimous
fight475,3,"[0, 0]","[[3, 10], [17, 30]]","[30.0, 56.0]","[[12, 20], [28, 42]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 1]","[185, 68]","[[1, 8], [16, 28]]","[[0, 0], [1, 2]]","[[2, 2], [0, 0]]","[[2, 7], [3, 12]]","[[1, 3], [5, 7]]","[[0, 0], [9, 11]]",,Decision - Unanimous
fight476,1,"[0, 0]","[[12, 43], [6, 19]]","[27.0, 31.0]","[[12, 43], [7, 20]]","[[0, 0], [0, 4]]","[0.0, 0.0]","[0, 0]","[0, 0]","[55, 66]","[[8, 36], [3, 15]]","[[4, 7], [2, 3]]","[[0, 0], [1, 1]]","[[11, 41], [5, 17]]","[[1, 2], [1, 2]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight476,2,"[0, 0]","[[24, 59], [11, 37]]","[40.0, 29.0]","[[30, 65], [15, 43]]","[[0, 2], [1, 3]]","[0.0, 33.0]","[0, 0]","[0, 0]","[92, 37]","[[15, 46], [10, 36]]","[[7, 11], [0, 0]]","[[2, 2], [1, 1]]","[[22, 55], [8, 32]]","[[2, 4], [3, 5]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight476,3,"[0, 0]","[[11, 43], [16, 39]]","[25.0, 41.0]","[[14, 46], [18, 41]]","[[1, 4], [0, 5]]","[25.0, 0.0]","[0, 0]","[0, 0]","[119, 34]","[[8, 37], [14, 36]]","[[2, 5], [2, 3]]","[[1, 1], [0, 0]]","[[10, 39], [11, 32]]","[[1, 4], [5, 7]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight477,1,"[0, 0]","[[18, 50], [5, 50]]","[36.0, 10.0]","[[18, 50], [5, 50]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[11, 40], [5, 45]]","[[4, 5], [0, 4]]","[[3, 5], [0, 1]]","[[18, 50], [5, 49]]","[[0, 0], [0, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight477,2,"[0, 0]","[[18, 52], [12, 43]]","[34.0, 27.0]","[[18, 52], [12, 43]]","[[0, 0], [0, 2]]","[0.0, 0.0]","[0, 0]","[0, 0]","[6, 26]","[[10, 39], [6, 35]]","[[1, 4], [1, 3]]","[[7, 9], [5, 5]]","[[16, 50], [12, 41]]","[[1, 1], [0, 2]]","[[1, 1], [0, 0]]",,Decision - Unanimous
fight477,3,"[0, 0]","[[12, 48], [10, 46]]","[25.0, 21.0]","[[17, 54], [12, 49]]","[[1, 1], [0, 1]]","[100.0, 0.0]","[0, 0]","[0, 0]","[40, 20]","[[5, 37], [9, 44]]","[[2, 5], [0, 1]]","[[5, 6], [1, 1]]","[[12, 48], [10, 46]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight478,1,"[0, 0]","[[9, 28], [12, 33]]","[32.0, 36.0]","[[10, 29], [12, 33]]","[[0, 0], [0, 2]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[5, 24], [5, 25]]","[[3, 3], [6, 7]]","[[1, 1], [1, 1]]","[[8, 26], [11, 32]]","[[1, 2], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight478,2,"[0, 0]","[[20, 46], [18, 34]]","[43.0, 52.0]","[[20, 46], [18, 34]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[18, 43], [9, 22]]","[[2, 3], [5, 6]]","[[0, 0], [4, 6]]","[[20, 46], [18, 34]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight478,3,"[0, 0]","[[17, 38], [14, 32]]","[44.0, 43.0]","[[20, 41], [14, 32]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[1, 0]","[2, 3]","[[10, 28], [6, 23]]","[[0, 2], [4, 5]]","[[7, 8], [4, 4]]","[[17, 38], [14, 32]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight479,1,"[0, 0]","[[1, 8], [13, 31]]","[12.0, 41.0]","[[1, 8], [13, 32]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[0, 7], [9, 25]]","[[0, 0], [3, 5]]","[[1, 1], [1, 1]]","[[1, 8], [11, 29]]","[[0, 0], [2, 2]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight479,2,"[0, 1]","[[6, 20], [38, 59]]","[30.0, 64.0]","[[6, 20], [40, 61]]","[[0, 3], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 67]","[[2, 9], [36, 57]]","[[2, 8], [2, 2]]","[[2, 3], [0, 0]]","[[6, 20], [7, 15]]","[[0, 0], [1, 1]]","[[0, 0], [30, 43]]",,Decision - Unanimous
